;Age;Attrition;BusinessTravel;Department;DistanceFromHome;Education;EducationField;EnvironmentSatisfaction;Gender;JobInvolvement;JobRole;JobSatisfaction;MaritalStatus;MonthlyIncome;NumCompaniesWorked;OverTime;PerformanceRating;RelationshipSatisfaction;TotalWorkingYears;TrainingTimesLastYear;YearsAtCompany;YearsInCurrentRole;YearsSinceLastPromotion;YearsWithCurrManager
1290;34;Yes;Travel_Frequently;Research & Development;9;4;Life Sciences;4;Male;3;Laboratory Technician;1;Married;5346;4;No;3;3;11;3;7;1;0;7
1291;37;Yes;Travel_Rarely;Research & Development;10;4;Medical;4;Male;3;Manufacturing Director;1;Single;4213;1;No;3;2;10;4;10;3;0;8
1292;39;No;Travel_Frequently;Sales;20;3;Life Sciences;3;Male;3;Sales Executive;4;Divorced;4127;2;No;3;4;7;6;2;1;2;2
1293;43;No;Non-Travel;Research & Development;9;3;Life Sciences;1;Male;3;Research Scientist;3;Single;2438;4;No;3;3;7;2;3;2;1;2
1294;41;No;Travel_Rarely;Research & Development;5;3;Life Sciences;2;Male;4;Healthcare Representative;2;Single;6870;3;No;3;1;11;3;3;2;1;2
1295;41;No;Travel_Rarely;Sales;4;1;Marketing;3;Female;3;Sales Executive;3;Divorced;10447;0;Yes;3;4;23;3;22;14;13;5
1296;30;No;Travel_Rarely;Research & Development;10;3;Medical;1;Female;3;Manufacturing Director;3;Single;9667;9;No;3;2;9;3;7;7;0;2
1297;26;Yes;Travel_Rarely;Human Resources;20;2;Medical;4;Female;3;Human Resources;2;Married;2148;0;Yes;3;3;6;3;5;1;1;4
1298;46;Yes;Travel_Rarely;Research & Development;21;2;Medical;4;Female;3;Healthcare Representative;2;Married;8926;4;No;4;4;13;2;9;7;3;7
1299;40;No;Travel_Rarely;Research & Development;1;3;Life Sciences;3;Female;3;Healthcare Representative;4;Divorced;6513;4;No;3;4;12;3;5;3;0;3
1300;34;No;Travel_Rarely;Sales;8;2;Technical Degree;2;Male;4;Sales Executive;3;Married;6799;1;No;4;3;10;5;10;8;4;8
1301;58;No;Non-Travel;Sales;2;3;Medical;2;Male;3;Manager;2;Divorced;16291;4;No;4;4;37;0;16;9;14;14
1302;35;No;Travel_Rarely;Research & Development;23;4;Medical;2;Male;1;Laboratory Technician;3;Married;2705;0;No;3;2;6;2;5;4;0;3
1303;47;No;Travel_Rarely;Research & Development;4;3;Life Sciences;3;Female;2;Manufacturing Director;2;Divorced;10333;8;Yes;3;3;28;4;22;11;14;10
1304;40;No;Travel_Rarely;Research & Development;12;3;Life Sciences;2;Female;3;Healthcare Representative;1;Divorced;4448;2;No;3;2;15;3;7;4;7;7
1305;54;No;Travel_Rarely;Research & Development;7;4;Medical;4;Female;3;Research Scientist;4;Married;6854;4;No;3;2;14;2;7;1;1;7
1306;31;No;Travel_Frequently;Sales;7;4;Marketing;1;Female;3;Sales Executive;1;Married;9637;2;No;3;4;9;3;3;2;2;2
1307;28;No;Travel_Rarely;Research & Development;1;3;Medical;3;Female;3;Research Scientist;1;Married;3591;1;No;4;3;3;3;3;2;1;2
1308;38;No;Travel_Rarely;Sales;2;4;Marketing;2;Female;1;Sales Representative;4;Married;5405;2;Yes;4;1;20;4;4;2;0;3
1309;26;No;Travel_Rarely;Sales;10;3;Medical;3;Male;3;Sales Executive;4;Single;4684;1;No;3;1;5;4;5;3;1;2
1310;58;No;Travel_Frequently;Research & Development;15;4;Life Sciences;1;Male;3;Research Director;3;Married;15787;2;Yes;3;2;23;3;2;2;2;2
1311;18;No;Non-Travel;Research & Development;14;3;Medical;2;Female;3;Research Scientist;3;Single;1514;1;No;3;3;0;4;0;0;0;0
1312;31;Yes;Travel_Rarely;Human Resources;18;5;Human Resources;4;Male;4;Human Resources;1;Married;2956;0;No;3;3;2;4;1;0;0;0
1313;29;Yes;Travel_Rarely;Human Resources;13;3;Human Resources;1;Male;2;Human Resources;1;Divorced;2335;4;Yes;3;4;4;3;2;2;2;0
1314;45;No;Non-Travel;Sales;2;4;Life Sciences;3;Female;3;Sales Executive;3;Married;5154;4;No;4;2;10;3;8;7;5;7
1315;36;No;Travel_Rarely;Research & Development;2;4;Other;4;Female;3;Research Scientist;2;Married;6962;4;Yes;4;4;15;2;1;0;0;0
1316;43;No;Travel_Frequently;Sales;2;4;Life Sciences;1;Male;3;Sales Executive;4;Married;5675;1;No;4;3;7;5;7;7;7;7
1317;27;No;Travel_Frequently;Research & Development;5;2;Life Sciences;4;Female;3;Laboratory Technician;4;Single;2379;0;Yes;3;3;6;3;5;4;0;2
1318;29;No;Travel_Frequently;Research & Development;20;1;Medical;4;Male;3;Laboratory Technician;4;Married;3812;1;No;3;2;11;3;11;8;3;10
1319;32;No;Travel_Frequently;Sales;10;4;Marketing;4;Male;3;Sales Executive;4;Single;4648;8;No;3;3;4;2;0;0;0;0
1320;42;No;Non-Travel;Research & Development;10;4;Technical Degree;3;Male;3;Research Scientist;3;Married;2936;3;No;4;2;10;1;6;3;3;3
1321;47;No;Travel_Rarely;Research & Development;9;4;Life Sciences;2;Female;3;Laboratory Technician;3;Single;2105;4;No;3;3;7;2;2;2;2;0
1322;46;No;Travel_Rarely;Research & Development;2;2;Life Sciences;4;Male;3;Manufacturing Director;4;Divorced;8578;3;No;3;3;12;4;9;8;4;7
1323;28;No;Non-Travel;Human Resources;1;2;Life Sciences;3;Male;3;Human Resources;4;Divorced;2706;1;No;3;2;3;2;3;2;2;2
1324;29;No;Travel_Rarely;Research & Development;29;1;Life Sciences;4;Male;1;Healthcare Representative;3;Divorced;6384;8;No;3;4;11;3;7;0;1;6
1325;42;No;Travel_Rarely;Research & Development;8;3;Life Sciences;4;Male;3;Laboratory Technician;3;Single;3968;4;No;3;4;8;3;0;0;0;0
1326;32;Yes;Travel_Rarely;Sales;2;4;Marketing;3;Male;2;Sales Executive;2;Single;9907;7;Yes;3;3;7;3;2;2;2;2
1327;46;No;Travel_Rarely;Sales;3;3;Technical Degree;1;Female;4;Sales Executive;1;Divorced;13225;2;No;3;4;25;5;19;17;2;8
1328;27;No;Travel_Rarely;Sales;23;1;Medical;2;Female;2;Sales Representative;3;Married;3540;1;No;4;4;9;5;9;8;5;8
1329;29;No;Travel_Rarely;Human Resources;6;1;Medical;4;Male;2;Human Resources;2;Married;2804;1;No;3;4;1;3;1;0;0;0
1330;43;No;Travel_Rarely;Research & Development;6;3;Medical;1;Female;2;Manager;3;Married;19392;7;No;3;4;21;2;16;12;6;14
1331;48;No;Travel_Rarely;Research & Development;10;3;Life Sciences;4;Male;2;Research Director;2;Married;19665;4;No;3;4;29;3;22;10;12;9
1332;29;Yes;Travel_Frequently;Research & Development;24;2;Life Sciences;4;Male;2;Research Scientist;4;Single;2439;1;Yes;4;2;1;3;1;0;1;0
1333;46;Yes;Travel_Rarely;Sales;10;3;Life Sciences;3;Female;3;Sales Executive;2;Married;7314;5;No;4;3;14;2;8;7;0;7
1334;27;No;Travel_Frequently;Research & Development;15;3;Life Sciences;4;Female;2;Research Scientist;1;Married;4774;0;No;3;4;8;2;7;6;7;3
1335;39;No;Travel_Rarely;Research & Development;19;4;Other;4;Male;3;Research Scientist;4;Divorced;3902;8;No;3;2;7;2;2;2;2;2
1336;55;No;Travel_Rarely;Research & Development;2;4;Technical Degree;2;Male;2;Research Scientist;4;Married;2662;8;No;4;2;19;2;5;2;0;4
1337;28;No;Travel_Rarely;Sales;3;3;Medical;2;Female;3;Sales Representative;2;Married;2856;1;No;3;4;1;3;1;0;0;0
1338;30;Yes;Travel_Rarely;Sales;9;3;Medical;2;Male;3;Sales Representative;4;Single;1081;1;No;3;3;1;3;1;0;0;0
1339;22;Yes;Travel_Rarely;Research & Development;7;1;Life Sciences;4;Male;3;Research Scientist;2;Single;2472;1;Yes;4;1;1;2;1;0;0;0
1340;36;No;Travel_Rarely;Sales;10;4;Technical Degree;2;Female;2;Sales Executive;3;Married;5673;1;Yes;3;1;10;4;10;9;1;7
1341;31;No;Travel_Rarely;Research & Development;20;3;Life Sciences;2;Male;3;Laboratory Technician;3;Divorced;4197;1;No;3;1;10;2;10;8;0;2
1342;34;No;Travel_Rarely;Sales;4;3;Life Sciences;3;Male;3;Sales Executive;4;Married;9713;2;Yes;3;4;9;3;5;3;1;0
1343;29;No;Travel_Rarely;Research & Development;7;3;Life Sciences;4;Male;3;Laboratory Technician;1;Single;2062;3;No;3;2;11;2;3;2;1;2
1344;37;No;Travel_Rarely;Research & Development;7;4;Medical;4;Male;3;Research Scientist;1;Married;4284;5;Yes;4;3;16;2;5;3;0;4
1345;35;No;Travel_Rarely;Research & Development;16;2;Other;4;Female;2;Manufacturing Director;2;Married;4788;0;Yes;3;4;4;2;3;2;0;2
1346;45;No;Travel_Rarely;Research & Development;25;2;Life Sciences;2;Female;2;Manufacturing Director;4;Married;5906;0;No;3;4;10;2;9;8;3;8
1347;36;No;Travel_Frequently;Human Resources;2;1;Human Resources;2;Male;2;Human Resources;4;Single;3886;1;No;4;4;10;2;10;1;0;8
1348;40;No;Travel_Rarely;Research & Development;1;4;Life Sciences;1;Male;3;Manager;1;Divorced;16823;2;No;3;1;22;3;19;7;11;16
1349;26;No;Travel_Rarely;Research & Development;1;2;Life Sciences;2;Female;2;Research Scientist;3;Married;2933;1;Yes;3;3;1;3;1;0;1;0
1350;27;No;Travel_Rarely;Sales;2;2;Medical;1;Female;4;Sales Executive;3;Single;6500;0;No;3;2;9;5;8;7;0;7
1351;48;No;Travel_Frequently;Research & Development;22;3;Medical;4;Female;3;Manager;4;Divorced;17174;3;No;3;2;24;3;22;17;4;7
1352;44;No;Travel_Rarely;Research & Development;1;4;Life Sciences;2;Male;4;Healthcare Representative;1;Married;5033;2;No;3;4;10;5;2;0;2;2
1353;34;Yes;Non-Travel;Research & Development;16;4;Technical Degree;4;Male;1;Research Scientist;1;Married;2307;1;Yes;4;2;5;2;5;2;3;0
1354;56;Yes;Travel_Rarely;Research & Development;24;2;Life Sciences;1;Male;3;Laboratory Technician;4;Single;2587;1;No;3;4;5;3;4;2;1;0
1355;36;No;Travel_Rarely;Sales;17;2;Marketing;3;Male;2;Sales Executive;2;Married;5507;2;No;3;3;12;1;4;2;1;3
1356;41;No;Travel_Rarely;Sales;8;3;Marketing;3;Female;3;Sales Executive;2;Married;4393;5;No;4;3;14;3;5;4;1;4
1357;42;No;Travel_Rarely;Research & Development;6;3;Medical;3;Male;3;Research Director;1;Married;13348;9;No;3;2;18;3;13;7;5;7
1358;31;No;Travel_Rarely;Sales;10;2;Medical;3;Female;3;Sales Executive;4;Divorced;6583;2;Yes;3;4;8;2;5;2;1;4
1359;34;No;Travel_Rarely;Sales;3;1;Medical;4;Female;2;Sales Executive;4;Married;8103;3;Yes;3;3;9;3;4;2;0;1
1360;31;No;Travel_Rarely;Research & Development;4;3;Medical;1;Female;4;Laboratory Technician;3;Divorced;3978;8;No;3;2;4;0;2;2;2;2
1361;26;No;Travel_Frequently;Research & Development;6;3;Other;3;Male;4;Laboratory Technician;4;Married;2544;0;No;3;1;8;3;7;7;7;7
1362;45;No;Travel_Frequently;Research & Development;1;4;Medical;2;Male;3;Healthcare Representative;3;Single;5399;4;No;3;3;12;3;4;2;0;3
1363;33;No;Travel_Rarely;Sales;10;4;Marketing;2;Male;3;Sales Executive;3;Single;5487;1;No;3;2;10;2;10;4;0;9
1364;28;No;Travel_Frequently;Sales;1;2;Life Sciences;3;Male;2;Sales Executive;4;Married;6834;1;Yes;3;3;7;2;7;7;0;7
1365;29;Yes;Travel_Frequently;Sales;24;3;Technical Degree;3;Male;4;Sales Representative;1;Single;1091;1;No;3;4;1;3;1;0;0;0
1366;39;No;Non-Travel;Sales;21;4;Life Sciences;1;Female;1;Sales Executive;3;Married;5736;6;No;3;3;10;1;3;2;1;2
1367;27;No;Travel_Rarely;Research & Development;2;4;Technical Degree;2;Male;3;Research Scientist;2;Married;2226;1;No;3;3;6;3;5;3;1;2
1368;34;No;Travel_Frequently;Research & Development;22;4;Other;3;Male;2;Research Scientist;4;Married;5747;1;Yes;3;2;16;3;15;10;6;11
1369;28;Yes;Travel_Rarely;Sales;13;2;Marketing;4;Female;3;Sales Executive;3;Single;9854;3;Yes;3;4;6;0;2;0;2;2
1370;47;No;Non-Travel;Research & Development;14;4;Technical Degree;3;Male;3;Research Scientist;2;Married;5467;8;No;3;3;16;4;8;7;1;7
1371;56;No;Travel_Rarely;Sales;11;5;Marketing;4;Female;2;Sales Executive;1;Married;5380;4;No;3;3;6;3;0;0;0;0
1372;39;No;Travel_Rarely;Research & Development;9;2;Medical;1;Male;3;Manufacturing Director;1;Married;5151;1;No;4;4;10;3;10;0;7;9
1373;38;No;Travel_Frequently;Research & Development;8;3;Medical;4;Female;2;Research Scientist;2;Divorced;2133;1;Yes;3;3;20;3;20;11;0;7
1374;58;No;Travel_Rarely;Sales;21;3;Life Sciences;4;Female;3;Manager;4;Married;17875;4;Yes;3;3;29;2;1;0;0;0
1375;32;Yes;Travel_Frequently;Research & Development;5;2;Life Sciences;1;Female;4;Research Scientist;3;Single;2432;3;Yes;3;1;8;2;4;1;0;3
1376;38;No;Travel_Rarely;Research & Development;9;2;Life Sciences;2;Male;3;Research Scientist;4;Divorced;4771;2;No;3;4;10;0;5;2;0;3
1377;49;No;Travel_Frequently;Research & Development;2;1;Life Sciences;2;Male;3;Research Director;4;Married;19161;3;No;3;4;28;3;5;4;4;3
1378;42;No;Travel_Rarely;Sales;12;4;Marketing;2;Male;3;Sales Executive;4;Divorced;5087;3;Yes;3;3;14;4;0;0;0;0
1379;27;Yes;Travel_Frequently;Human Resources;22;3;Human Resources;1;Female;2;Human Resources;2;Married;2863;1;No;3;1;1;2;1;0;0;0
1380;35;No;Travel_Rarely;Sales;18;4;Medical;2;Male;3;Sales Executive;1;Married;5561;0;No;3;4;6;2;5;3;0;4
1381;28;No;Non-Travel;Research & Development;16;3;Medical;3;Male;3;Research Scientist;3;Single;2144;1;No;3;3;5;3;5;3;1;4
1382;31;No;Non-Travel;Research & Development;3;2;Medical;3;Male;3;Research Scientist;1;Divorced;3065;1;Yes;3;4;4;3;4;2;2;3
1383;36;No;Non-Travel;Research & Development;9;4;Life Sciences;1;Male;4;Laboratory Technician;2;Married;2810;1;No;4;2;5;3;5;4;0;2
1384;34;No;Travel_Rarely;Sales;1;3;Marketing;1;Male;3;Sales Executive;4;Single;9888;1;No;4;1;14;3;14;8;2;1
1385;34;No;Travel_Rarely;Sales;13;4;Medical;4;Male;3;Sales Executive;3;Divorced;8628;1;No;3;3;9;2;8;7;1;1
1386;26;No;Travel_Rarely;Research & Development;1;3;Medical;3;Male;3;Laboratory Technician;1;Single;2867;0;No;3;4;8;6;7;7;7;6
1387;29;No;Travel_Rarely;Research & Development;1;3;Life Sciences;1;Male;3;Healthcare Representative;1;Married;5373;0;No;3;1;6;5;5;3;0;2
1388;32;No;Non-Travel;Research & Development;15;4;Medical;3;Female;3;Healthcare Representative;4;Divorced;6667;5;No;3;2;9;6;5;1;1;2
1389;31;No;Travel_Frequently;Research & Development;1;3;Life Sciences;4;Male;1;Research Scientist;1;Married;5003;1;No;4;2;10;6;10;8;8;7
1390;28;Yes;Travel_Rarely;Research & Development;17;3;Technical Degree;3;Male;2;Laboratory Technician;4;Divorced;2367;5;No;3;1;6;2;4;1;0;3
1391;38;No;Travel_Rarely;Sales;1;3;Life Sciences;1;Male;2;Sales Representative;1;Single;2858;4;No;3;1;20;3;1;0;0;0
1392;35;No;Travel_Rarely;Sales;7;4;Life Sciences;3;Female;3;Sales Executive;4;Married;5204;1;Yes;3;4;10;2;10;8;0;9
1393;27;No;Travel_Rarely;Sales;9;3;Marketing;4;Male;3;Sales Executive;4;Single;4105;1;No;3;1;7;5;7;7;0;7
1394;32;No;Travel_Rarely;Research & Development;5;4;Life Sciences;4;Male;2;Manufacturing Director;4;Single;9679;8;No;4;2;8;1;1;0;0;0
1395;31;Yes;Travel_Frequently;Sales;26;4;Marketing;1;Male;3;Sales Executive;4;Married;5617;1;Yes;3;3;10;4;10;7;0;8
1396;53;Yes;Travel_Rarely;Sales;24;4;Life Sciences;1;Male;3;Sales Executive;1;Single;10448;6;Yes;3;2;15;2;2;2;2;2
1397;54;No;Travel_Rarely;Research & Development;9;2;Life Sciences;1;Female;3;Research Scientist;3;Married;2897;3;No;3;3;9;6;4;3;2;3
1398;33;No;Travel_Frequently;Research & Development;7;2;Life Sciences;4;Male;3;Healthcare Representative;3;Divorced;5968;1;No;4;3;9;2;9;7;2;8
1399;43;No;Travel_Rarely;Research & Development;11;3;Life Sciences;1;Male;3;Healthcare Representative;3;Married;7510;1;No;3;2;10;1;10;9;0;9
1400;38;No;Travel_Frequently;Human Resources;1;4;Other;4;Male;3;Human Resources;2;Married;2991;0;Yes;3;2;7;2;6;2;1;2
1401;55;No;Travel_Rarely;Human Resources;26;4;Human Resources;3;Male;4;Manager;2;Married;19636;4;Yes;3;1;35;0;10;9;1;4
1402;31;No;Travel_Rarely;Research & Development;2;1;Medical;4;Female;1;Laboratory Technician;4;Divorced;1129;1;Yes;3;3;1;4;1;0;0;0
1403;39;No;Travel_Rarely;Sales;15;4;Marketing;2;Male;3;Sales Executive;1;Single;13341;0;No;3;1;21;3;20;8;11;10
1404;42;No;Non-Travel;Research & Development;23;2;Life Sciences;4;Male;2;Research Scientist;3;Single;4332;1;No;3;4;20;2;20;9;3;7
1405;31;No;Non-Travel;Research & Development;10;3;Medical;3;Female;3;Research Director;3;Married;11031;4;No;4;3;13;2;11;7;4;8
1406;54;No;Travel_Rarely;Research & Development;10;3;Medical;3;Female;3;Manufacturing Director;1;Single;4440;6;Yes;3;4;9;3;5;2;1;4
1407;24;No;Travel_Rarely;Research & Development;1;2;Life Sciences;2;Male;2;Healthcare Representative;3;Single;4617;1;No;3;2;4;2;4;3;1;2
1408;23;No;Travel_Rarely;Research & Development;12;2;Other;4;Male;3;Laboratory Technician;4;Single;2647;1;No;3;3;5;6;5;2;1;4
1409;40;No;Travel_Frequently;Research & Development;11;3;Technical Degree;4;Female;3;Laboratory Technician;3;Married;6323;1;No;3;1;10;2;10;9;9;4
1410;40;No;Travel_Rarely;Sales;2;2;Marketing;2;Female;3;Sales Executive;2;Married;5677;3;No;3;3;15;4;11;8;5;10
1411;25;No;Travel_Rarely;Human Resources;2;3;Human Resources;3;Female;3;Human Resources;2;Married;2187;4;No;3;3;6;3;2;0;1;2
1412;30;No;Travel_Rarely;Research & Development;1;2;Medical;4;Male;3;Laboratory Technician;2;Married;3748;1;No;3;3;12;6;12;8;1;7
1413;25;No;Travel_Rarely;Research & Development;2;1;Other;4;Male;3;Laboratory Technician;3;Divorced;3977;6;Yes;3;3;7;2;2;2;0;2
1414;47;No;Travel_Rarely;Research & Development;25;3;Medical;1;Male;3;Healthcare Representative;3;Single;8633;2;No;4;2;25;3;17;14;12;11
1415;33;No;Non-Travel;Research & Development;1;2;Medical;2;Male;2;Laboratory Technician;3;Divorced;2008;1;No;3;3;1;2;1;1;0;0
1416;38;No;Travel_Rarely;Sales;1;4;Life Sciences;4;Male;3;Sales Executive;2;Married;4440;0;No;3;1;16;3;15;13;5;8
1417;31;No;Travel_Rarely;Sales;2;2;Life Sciences;1;Male;3;Sales Representative;3;Married;3067;0;No;3;3;3;1;2;2;1;2
1418;38;No;Travel_Frequently;Research & Development;6;4;Life Sciences;1;Male;2;Manufacturing Director;3;Married;5321;2;No;3;4;10;1;8;3;7;7
1419;42;No;Travel_Rarely;Research & Development;18;4;Life Sciences;4;Male;3;Research Scientist;1;Divorced;5410;6;Yes;3;3;9;3;4;3;1;2
1420;41;No;Travel_Rarely;Research & Development;1;3;Life Sciences;4;Male;3;Research Scientist;4;Married;2782;3;No;4;1;12;3;5;3;1;0
1421;47;No;Non-Travel;Research & Development;1;1;Medical;3;Female;3;Research Director;2;Married;11957;0;No;3;1;14;3;13;8;5;12
1422;35;No;Travel_Rarely;Research & Development;11;4;Medical;4;Male;3;Laboratory Technician;3;Married;2660;7;Yes;3;3;5;3;2;2;2;2
1423;22;No;Travel_Rarely;Research & Development;1;2;Life Sciences;4;Male;3;Research Scientist;3;Single;3375;0;No;3;4;4;2;3;2;1;2
1424;35;No;Travel_Rarely;Research & Development;9;4;Medical;2;Male;3;Research Scientist;3;Single;5098;1;No;3;2;10;5;10;7;0;8
1425;33;No;Travel_Rarely;Research & Development;15;2;Medical;2;Female;3;Healthcare Representative;4;Married;4878;0;Yes;3;1;10;6;9;7;8;1
1426;32;No;Travel_Rarely;Research & Development;29;4;Life Sciences;3;Female;2;Laboratory Technician;2;Single;2837;1;No;3;3;6;3;6;2;4;1
1427;40;No;Travel_Rarely;Research & Development;1;4;Life Sciences;1;Male;3;Laboratory Technician;4;Married;2406;8;No;3;3;8;3;1;0;0;0
1428;32;No;Travel_Rarely;Sales;1;4;Medical;2;Male;2;Sales Representative;2;Married;2269;0;No;3;2;3;2;2;2;2;2
1429;39;No;Travel_Rarely;Research & Development;24;1;Life Sciences;1;Male;3;Research Scientist;4;Single;4108;7;No;3;1;18;2;7;7;1;7
1430;38;No;Travel_Rarely;Research & Development;10;3;Medical;2;Female;1;Research Director;3;Married;13206;3;No;3;1;20;3;18;16;1;11
1431;32;No;Travel_Rarely;Sales;1;4;Marketing;3;Female;3;Sales Executive;4;Married;10422;1;No;3;3;14;3;14;10;5;7
1432;37;No;Travel_Rarely;Research & Development;10;3;Life Sciences;3;Female;4;Research Director;4;Married;13744;1;Yes;4;1;16;2;16;11;6;8
1433;25;No;Travel_Rarely;Sales;8;2;Other;1;Female;3;Sales Executive;3;Divorced;4907;0;Yes;4;2;6;3;5;3;0;4
1434;52;No;Non-Travel;Sales;29;4;Life Sciences;1;Male;3;Sales Representative;4;Divorced;3482;2;No;3;2;16;3;9;8;0;0
1435;44;No;Travel_Rarely;Research & Development;1;3;Medical;2;Male;3;Research Scientist;4;Single;2436;6;Yes;3;3;6;2;4;3;1;2
1436;21;No;Travel_Rarely;Sales;5;1;Medical;3;Male;3;Sales Representative;1;Single;2380;1;Yes;3;4;2;6;2;2;1;2
1437;39;No;Non-Travel;Research & Development;9;3;Life Sciences;4;Male;3;Manager;4;Single;19431;2;No;3;3;21;3;6;0;1;3
1438;23;Yes;Travel_Frequently;Sales;9;3;Marketing;4;Male;3;Sales Representative;1;Married;1790;1;No;3;1;1;3;1;0;1;0
1439;36;No;Travel_Rarely;Sales;3;3;Medical;1;Female;2;Sales Executive;4;Married;7644;0;No;3;3;10;2;9;7;3;4
1440;36;No;Travel_Frequently;Research & Development;4;2;Life Sciences;4;Female;3;Manufacturing Director;2;Divorced;5131;7;No;3;2;18;3;4;2;0;2
1441;56;No;Non-Travel;Research & Development;1;4;Life Sciences;3;Male;3;Healthcare Representative;3;Divorced;6306;1;No;4;1;13;2;13;12;1;9
1442;29;Yes;Travel_Rarely;Research & Development;1;4;Medical;1;Male;3;Research Scientist;4;Married;4787;9;Yes;3;2;4;3;2;2;2;2
1443;42;No;Travel_Rarely;Research & Development;2;3;Life Sciences;1;Male;3;Manager;3;Married;18880;5;No;3;1;24;2;22;6;4;14
1444;56;Yes;Travel_Rarely;Research & Development;7;2;Technical Degree;4;Male;3;Laboratory Technician;3;Married;2339;8;No;3;4;14;4;10;9;9;8
1445;41;No;Travel_Rarely;Research & Development;28;4;Life Sciences;1;Female;2;Manufacturing Director;2;Married;13570;0;No;4;3;21;3;20;7;0;10
1446;34;No;Travel_Rarely;Sales;28;3;Marketing;4;Female;2;Sales Executive;3;Married;6712;1;No;4;4;8;2;8;7;1;7
1447;36;No;Non-Travel;Sales;15;4;Marketing;4;Male;1;Sales Executive;4;Divorced;5406;1;No;4;1;15;4;15;12;11;11
1448;41;No;Travel_Rarely;Sales;3;3;Life Sciences;3;Male;2;Sales Executive;2;Divorced;8938;2;No;3;3;14;5;5;4;0;4
1449;32;No;Travel_Rarely;Research & Development;2;3;Technical Degree;4;Male;3;Research Scientist;1;Single;2439;1;No;3;4;4;4;4;2;1;2
1450;35;No;Travel_Rarely;Human Resources;26;4;Life Sciences;3;Female;3;Human Resources;4;Single;8837;1;Yes;3;3;9;2;9;0;1;7
1451;38;No;Travel_Rarely;Sales;10;2;Life Sciences;1;Female;3;Sales Executive;4;Married;5343;1;No;3;3;10;1;10;7;1;9
1452;50;Yes;Travel_Frequently;Sales;1;4;Life Sciences;2;Male;3;Sales Executive;3;Divorced;6728;7;No;3;4;12;3;6;3;0;1
1453;36;No;Travel_Rarely;Sales;11;4;Marketing;2;Female;2;Sales Executive;4;Married;6652;4;No;3;1;8;2;6;3;0;0
1454;45;No;Travel_Rarely;Sales;20;3;Life Sciences;4;Female;3;Sales Executive;3;Single;4850;8;No;3;3;8;3;5;3;0;1
1455;40;No;Travel_Rarely;Research & Development;2;4;Life Sciences;3;Male;2;Research Scientist;3;Single;2809;2;No;3;4;8;2;2;2;2;2
1456;35;No;Travel_Frequently;Research & Development;18;4;Life Sciences;3;Male;3;Healthcare Representative;3;Married;5689;1;Yes;3;4;10;2;10;2;0;2
1457;40;No;Travel_Rarely;Research & Development;2;4;Medical;3;Female;3;Research Scientist;3;Married;2001;2;No;3;2;20;2;5;3;0;2
1458;35;No;Travel_Rarely;Research & Development;1;4;Life Sciences;3;Female;1;Research Scientist;4;Married;2977;1;No;3;4;4;5;4;3;1;1
1459;29;No;Travel_Rarely;Research & Development;13;2;Other;4;Male;2;Laboratory Technician;2;Married;4025;4;Yes;3;1;10;2;4;3;0;3
1460;29;No;Travel_Rarely;Research & Development;28;4;Medical;4;Female;2;Research Scientist;1;Single;3785;1;No;3;2;5;3;5;4;0;4
1461;50;Yes;Travel_Rarely;Sales;28;3;Marketing;4;Male;2;Sales Executive;1;Divorced;10854;4;Yes;3;2;20;3;3;2;2;0
1462;39;No;Travel_Rarely;Sales;24;1;Marketing;2;Female;2;Sales Executive;4;Married;12031;0;No;3;1;21;2;20;9;9;6
